GeneID,NRMSE,NRMSE_lower,NRMSE_upper,LogLik,LogLik_lower,LogLik_upper,BIC,BIC_lower,BIC_upper
ENSDARG00000101085,0.38859366941234563,0.20435969841751747,0.679373289810378,-15.527952,-19.31438636779785,-12.743474960327148,45.507762820757534,39.93880871013512,53.08063152507653
ENSDARG00000101087,0.45291694494309104,0.26875316537147054,0.6866534417902166,-11.589891,-14.705029487609863,-8.47348690032959,37.631641872919694,31.398832590140003,43.86191776470055
ENSDARG00000101088,0.2721270286330622,0.1328563926374033,0.42214664465783863,-7.236114,-11.297589302062988,-3.616137981414795,28.924086381785163,21.684134752310413,37.0470373936068
ENSDARG00000101089,0.34860384704114245,0.19057442943549144,0.5643799120186022,-19.576258,-22.912019729614258,-16.851924896240234,53.60437256149164,48.15570858196129,60.27589824870934
ENSDARG00000101093,0.38912347032643585,0.21316085473289573,0.6170934935895582,-16.206324,-20.542570114135742,-11.06517219543457,46.864507188833855,36.582203180349964,55.53699901775231
ENSDARG00000101094,0.14032142592557725,0.05033666595544559,0.25182263841366925,-3.405378,-8.907049179077148,2.8757567405700684,21.262614782429825,8.700345308340687,32.26595714763512
ENSDARG00000101095,0.1591444293699422,0.06268500746174925,0.25815664917223036,-0.33219582,-5.748632907867432,4.4425787925720215,15.11625048012246,5.5667012043367805,25.949124605215687
ENSDARG00000101096,0.32519401880870524,0.1997612338531905,0.46448530603305394,3.2618718,-0.3838505744934082,6.540855407714844,7.928115460164446,1.370147974051136,15.21955993846764
ENSDARG00000101098,0.23952257335537636,0.0756191957113767,0.47124631484759755,-9.111687,-14.539921760559082,-4.432321548461914,32.67523191622604,23.31650188640465,43.53170231059899
ENSDARG00000101102,0.5272659387579889,0.28406724131088973,0.8924266532019324,-11.097123,-14.181913375854492,-8.79338550567627,36.646104575670854,32.03862980083336,42.81568554118981
ENSDARG00000101104,0.2976338299972753,0.1760554581613238,0.43522002571950974,2.473514,-0.834049642086029,4.843092918395996,9.504830769396918,4.765672952688831,16.11995807365288
ENSDARG00000101106,0.3270320116470443,0.2095776161163843,0.47327572059867734,-3.7592273,-4.493060111999512,-2.9937283992767334,21.97031401459087,20.43931558803429,23.437979013479847
ENSDARG00000101109,0.1378530863084732,0.072044231998988,0.19903470749383034,10.718566,7.0783915519714355,13.216646194458008,-6.985275630213718,-11.981433599435192,0.2950756855379524
ENSDARG00000101110,0.3515697983950888,0.16489328732777053,0.6116735774691662,-10.994827,-16.235620498657227,-6.225238800048828,36.44151324657311,26.90233638957848,46.92309978679528
ENSDARG00000101112,0.43500575078690834,0.28028721811486,0.6103270611459028,-19.881952,-27.43572425842285,-15.446211814880371,54.21576710585465,45.344282419241566,69.32330730632653
ENSDARG00000101115,0.2904119028400159,0.11995908457229623,0.5200042381271669,-13.992685,-17.99387550354004,-10.548598289489746,42.43723020175804,35.549055368460316,50.4396097965609
ENSDARG00000101116,0.33151227675983763,0.1970138614058513,0.5200049619188456,-2.6653552,-9.423815727233887,-0.3266105055809021,19.782569419793376,15.105079800642628,33.2994902439486
ENSDARG00000101118,0.22967874473779284,0.12281802563404566,0.35063327398401745,-10.985338,-19.08761978149414,-5.485611915588379,36.42253574798216,25.42308262065758,52.627098352469105
ENSDARG00000101120,0.2870721095946695,0.17587958687631342,0.3984921513565971,-13.25146,-16.156341552734375,-10.589740753173828,40.954778185881274,35.63134029582848,46.76454189494957
ENSDARG00000101126,0.2733818095705002,0.1414163613634912,0.4224807126408437,-13.29218,-15.583404541015625,-11.704368591308594,41.03621838668694,37.86059597209801,45.61866787151207
ENSDARG00000101127,0.3691120106470986,0.19756909576723633,0.5762298012706645,-14.130172,-19.356401443481445,-10.53509521484375,42.71220180348267,35.52204921916832,53.164661676443714
ENSDARG00000101128,0.12510521089716004,0.040714940140667046,0.21884895150865938,3.5149868,-0.691411554813385,7.0070366859436035,7.421884957678218,0.43778541759361644,15.834681899107593
