GeneID,NRMSE,NRMSE_lower,NRMSE_upper,LogLik,LogLik_lower,LogLik_upper,BIC,BIC_lower,BIC_upper
ENSDARG00000000001,0.25612641891101123,0.08548507015725866,0.4039521847045178,-7.9944367,-15.228140830993652,-1.1148037910461426,36.22147594531867,22.462209887365436,50.68888396726045
ENSDARG00000000002,0.3522936192889649,0.13642095493740275,0.7033458174737388,-13.129777,-16.14801025390625,-10.404767990112305,46.49215644846354,41.04213828549776,52.52862281308565
ENSDARG00000000018,0.23516845452519564,0.13191117684777212,0.35816850068835043,-7.233875,-11.62869644165039,-3.8616421222686768,34.700352112392515,27.955886549810504,43.48999518857393
ENSDARG00000000019,0.2709101423859436,0.14656462378913115,0.4042971901562173,-4.1945977,-9.02359390258789,1.326153039932251,28.62179834208879,17.58029622540865,38.27979011044893
ENSDARG00000000068,0.347326678592646,0.16624165668937843,0.5715261895556308,-13.275889,-17.597749710083008,-9.30345630645752,46.78438063416872,38.839514918188186,55.42810172543916
ENSDARG00000000069,0.1017400817319789,0.04924560942280554,0.1652078713151428,7.0534163,3.0084431171417236,10.61216926574707,6.125770389119718,-0.9917362262209899,14.215716070989703
ENSDARG00000000086,0.3195181701718031,0.17391450598408614,0.5111855334096682,-7.531943,-13.355548858642578,-3.3483219146728516,35.296487902710766,26.929246134618854,46.9437000225583
ENSDARG00000000103,0.35916084766418954,0.19876556694003314,0.56735643662679,-2.5098772,-6.356700420379639,0.9744094610214233,25.25235667314622,18.283783383230304,32.946003146032425
ENSDARG00000000142,0.31041920288258923,0.13341683645327815,0.5390852622702804,-14.006195,-19.57662010192871,-7.781458854675293,48.24499412683639,35.79552001462373,59.38584250913057
ENSDARG00000000151,0.24890733038446547,0.11763569187928506,0.3512734018193718,-16.51434,-20.72039222717285,-14.35953140258789,53.26127775559817,48.95166511044893,61.67338675961885
ENSDARG00000000161,0.19836305061933973,0.08110928731244726,0.3417691094167763,-2.7293203,-8.947582244873047,2.4298579692840576,25.69124269072208,15.372886366705035,38.12776679501924
ENSDARG00000000175,0.6285719639362968,0.18826153292337713,1.4862342303282288,-21.378384,-24.987794876098633,-18.385164260864258,62.9893676150838,57.00293082700166,70.20819205747041
ENSDARG00000000183,0.33283619961793665,0.16204782545601443,0.5853020885673416,-21.333479,-23.868486404418945,-17.941238403320312,62.89955782542621,56.11507911191377,67.96957511411104
ENSDARG00000000189,0.41800622056271763,0.21340400639108237,0.74934428022454,-17.369394,-21.012474060058594,-14.147993087768555,54.97139450917636,48.52858848081026,62.257550425390335
ENSDARG00000000212,0.2941220840271035,0.13032007090578143,0.5016901047671509,-17.07364,-21.74728775024414,-12.535338401794434,54.379880749324904,45.303279108862014,63.72717780576143
ENSDARG00000000229,0.3421976884535887,0.18156616869760842,0.5593995542535587,-1.8842244,-7.9510416984558105,3.478579044342041,24.001050847078297,13.275444216589069,36.13468570218477
ENSDARG00000000241,0.17050887078174654,0.06208901604969704,0.3093100640563814,1.2372491,-6.671325206756592,8.558887481689453,17.758104152629713,3.1148273418942445,33.57525271878633
ENSDARG00000000324,0.3044934461121314,0.17870779647499033,0.46194566158089523,-8.017066,-12.158476829528809,-4.2749457359313965,36.26673446349296,28.782493777135944,44.549555964330764
ENSDARG00000000349,0.1917190872598691,0.10423063734528047,0.29623665883110517,8.947018,3.46292781829834,13.475578308105469,2.3385669764528028,-6.718554310937787,13.306746668676471
ENSDARG00000000369,0.17536683580674423,0.08289846989444788,0.2758588011114365,3.6274023,-1.0184541940689087,7.794133186340332,12.977797736863234,4.644335932592487,22.269510693410968
ENSDARG00000000370,0.20737025438412895,0.11091126536136733,0.32106701111152736,0.39347467,-4.56960391998291,4.910665512084961,19.44565296224747,10.411271281103229,29.37181014523897
ENSDARG00000000380,0.13089653475285543,0.04679636992064782,0.23110709087517955,-0.970107,-6.026250839233398,3.0582244396209717,22.172816268513532,14.116153426031207,32.285103983739944
ENSDARG00000000394,0.12388641106551657,0.06269348626937073,0.19281162020720166,10.333641,4.880511283874512,16.030311584472656,-0.43467813073601796,-11.828020863672162,10.471579737524127
ENSDARG00000000423,0.24617351536943016,0.13149971998502277,0.3548498377301831,-13.382322,-18.16727638244629,-9.371947288513184,46.99724551675711,38.976496882299514,56.567155070165725
