GeneID,RMSLE,Spearman,NRMSE_range,MASE
ENSDARG00000074332,0.40257418155670166,0.6821465428276574,0.21944854,0.54086053
ENSDARG00000114300,0.18523266911506653,0.762641898864809,0.18972816,0.6942174
ENSDARG00000112751,0.6872237324714661,-0.3684210526315789,0.38009465,0.93221736
ENSDARG00000104637,0.31507614254951477,0.025799793601651185,0.24612516,0.9142244
ENSDARG00000063910,0.32274743914604187,0.8390092879256965,0.16500223,0.43744302
ENSDARG00000069472,0.5554142594337463,0.38080495356037153,0.24157129,0.78804773
ENSDARG00000089875,1.1065605878829956,0.09391124871001032,0.3829924,0.8103693
ENSDARG00000094107,0.1858467012643814,0.9607843137254902,0.11187456,0.2506395
ENSDARG00000100925,0.4342416524887085,0.5046439628482973,0.2185599,0.7164578
ENSDARG00000044278,0.19431976974010468,0.9145004551833814,0.13934015,0.41696626
ENSDARG00000111910,1.1593884229660034,-0.05675954592363261,0.4160562,0.96207696
ENSDARG00000091728,0.5284007787704468,0.33952528379772956,0.275035,0.87192756
ENSDARG00000068404,0.16326166689395905,0.9587203302373581,0.13400836,0.37634277
ENSDARG00000114021,0.21809022128582,0.5933689773356404,0.31477782,0.736306
ENSDARG00000076602,0.33286842703819275,0.5067079463364293,0.2250805,0.7462857
ENSDARG00000114941,0.4556610584259033,0.12074303405572755,0.19817376,0.61923885
ENSDARG00000045156,0.17461949586868286,0.9470350867337654,0.10815829,0.268772
ENSDARG00000042045,0.5170170664787292,-0.3023735810113519,0.3942603,1.2271295
ENSDARG00000062919,0.5772036910057068,0.7316821465428276,0.29227787,0.7095653
ENSDARG00000041220,0.20251761376857758,0.4167537352148959,0.2642493,0.7986269
ENSDARG00000116311,0.6423323154449463,0.4055727554179567,0.20159705,0.71631646
ENSDARG00000101842,0.9104605317115784,-0.18059855521155832,0.39874583,1.01272
ENSDARG00000075700,0.39643093943595886,0.5025799793601652,0.2757111,0.7008202
ENSDARG00000104559,0.6382823586463928,0.08359133126934985,0.31212157,0.87932944
