ensembl_gene_id,BIC_M,BIC_Z,decay_mode,dBIC,significant
ENSDARG00000002613,-7.517555668168312,30.13886681995084,M,37.656422488119155,True
ENSDARG00000002632,43.5314124081704,35.78618549771342,Z,7.745226910456978,True
ENSDARG00000002634,69.43325174048793,67.38262492505493,Z,2.050626815433006,False
ENSDARG00000002635,60.4968780191484,60.38679782730007,Z,0.11008019184832563,False
ENSDARG00000002642,46.00813407801521,28.77040326140836,Z,17.23773081660685,True
ENSDARG00000002644,73.87608521700945,73.95920674600882,M,0.08312152899937075,False
ENSDARG00000002656,75.92729833799027,69.0997692897542,Z,6.827529048236059,True
ENSDARG00000002659,13.6852057953859,45.27227626347122,M,31.587070468085322,True
ENSDARG00000002663,91.27571155685634,59.447995181247066,Z,31.82771637560927,True
ENSDARG00000002666,89.84795036091599,66.22050987825311,Z,23.627440482662877,True
ENSDARG00000002670,9.651942050276054,20.729355257616028,M,11.077413207339974,True
ENSDARG00000002682,132.84453609465464,130.2261734960268,Z,2.61836259862784,False
ENSDARG00000002685,120.6685764338992,9.71519119490936,Z,110.95338523898984,True
ENSDARG00000002690,45.88207018066181,39.96048076771737,Z,5.921589412944442,False
ENSDARG00000002696,199.4339369664681,213.72152124019675,M,14.28758427372864,True
ENSDARG00000002701,-12.721456354184152,-12.64454468111994,M,0.07691167306421143,False
ENSDARG00000002707,131.5201587775165,131.6033076929395,M,0.08314891542298142,False
ENSDARG00000002710,38.890685264642,37.80381806841615,Z,1.0868671962258531,False
ENSDARG00000002720,-6.812209929182398,-6.679425536057718,M,0.1327843931246795,False
ENSDARG00000002722,-153.99857694384457,-154.2831780924499,Z,0.2846011486053328,False
ENSDARG00000002728,-118.23515652510524,-111.99560796496272,M,6.239548560142524,True
ENSDARG00000002731,87.61091855877049,85.77161282907159,Z,1.839305729698907,False
ENSDARG00000002732,104.29615455993792,104.10639621232322,Z,0.18975834761469912,False
ENSDARG00000002745,67.35088848087028,66.70144638437058,Z,0.6494420964996976,False
ENSDARG00000002748,110.05006191133026,99.7982265443044,Z,10.251835367025862,True
ENSDARG00000002750,67.5271282067314,63.09729366670901,Z,4.429834540022398,False
ENSDARG00000002754,21.8711451038473,97.90493369530029,M,76.03378859145299,True
ENSDARG00000002758,93.24857559143518,108.66549604811932,M,15.416920456684139,True
ENSDARG00000002760,100.25757909082864,77.80251055900814,Z,22.4550685318205,True
ENSDARG00000002764,108.64837395173258,108.59366273958788,Z,0.054711212144695764,False
ENSDARG00000002768,242.0104411367929,255.5220099270432,M,13.511568790250294,True
ENSDARG00000002771,11.50384993603829,-31.087478164166168,Z,42.59132810020446,True
ENSDARG00000002779,86.01172792059141,82.12462460085051,Z,3.887103319740902,False
ENSDARG00000002787,69.48831114694019,34.244119503131834,Z,35.24419164380836,True
ENSDARG00000002790,67.72751547023462,66.58895459016526,Z,1.1385608800693632,False
ENSDARG00000002791,44.51099448965925,44.49008508632208,Z,0.02090940333716418,False
ENSDARG00000002792,61.60293478543629,49.8433128770892,Z,11.759621908347093,True
ENSDARG00000002795,94.99396409173568,94.04419455996562,Z,0.949769531770059,False
ENSDARG00000002797,-150.5077158960998,-151.36641819140314,Z,0.8587022953033454,False
ENSDARG00000002798,46.87246015909924,33.09231064673888,Z,13.78014951236036,True
ENSDARG00000002816,-70.2101204809844,-70.0665607847869,M,0.14355969619749942,False
ENSDARG00000002826,78.05532054315135,56.25593964816087,Z,21.799380894990485,True
ENSDARG00000002830,139.62729763060543,108.19494763246394,Z,31.43234999814149,True
ENSDARG00000002831,19.274518552546333,3.4884086947199697,Z,15.786109857826363,True
ENSDARG00000002840,98.37426613797037,84.80057483341085,Z,13.573691304559517,True
ENSDARG00000002847,28.29259516686316,30.17032501464948,M,1.8777298477863233,False
ENSDARG00000002872,40.8679820107899,35.563287710494336,Z,5.304694300295566,False
ENSDARG00000002877,91.26635477912356,52.751417971842905,Z,38.514936807280655,True
ENSDARG00000002880,165.86345593028773,154.99835024011315,Z,10.865105690174573,True
ENSDARG00000002894,83.25678432059199,82.42643506802398,Z,0.8303492525680127,False
ENSDARG00000002897,126.92031290658268,125.93825890938302,Z,0.9820539971996567,False
ENSDARG00000002909,65.99381250237971,22.028878542513723,Z,43.96493395986599,True
ENSDARG00000002912,117.53488194964238,82.70306719553369,Z,34.83181475410869,True
ENSDARG00000002916,73.34170406954993,68.48170495692328,Z,4.859999112626653,False
ENSDARG00000002917,21.256728891293573,21.15256827734103,Z,0.10416061395254417,False
ENSDARG00000002933,140.13753634638525,138.77209137162217,Z,1.3654449747630792,False
ENSDARG00000002937,96.6425104041198,105.87812496433988,M,9.235614560220071,True
ENSDARG00000002945,47.96482122139094,36.49819756338227,Z,11.466623658008672,True
ENSDARG00000002947,66.05204980707433,59.683364354541006,Z,6.36868545253332,True
ENSDARG00000002949,-31.05673912286974,-39.25599692960998,Z,8.199257806740238,True
ENSDARG00000002952,72.8462675875816,71.78409272618069,Z,1.062174861400905,False
ENSDARG00000002956,78.19534143272047,70.17337694409494,Z,8.021964488625528,True
ENSDARG00000002959,-9.78717541167136,-8.229647156685546,M,1.5575282549858134,False
ENSDARG00000002967,63.6343887936404,37.46968820527292,Z,26.16470058836748,True
ENSDARG00000002968,161.72241489974678,161.77199749464285,M,0.04958259489606576,False
ENSDARG00000002970,20.078597002827035,24.183216923040245,M,4.10461992021321,False
ENSDARG00000002971,9.421146221337978,31.92402803427174,M,22.50288181293376,True
ENSDARG00000002986,97.2383513080851,104.46284650882085,M,7.2244952007357455,True
