ensembl_gene_id,BIC_M,BIC_Z,decay_mode,dBIC,significant
ENSDARG00000093633,49.28647654724557,49.32462592374689,M,0.03814937650132322,False
ENSDARG00000093642,55.92519114754461,55.95527038829325,M,0.03007924074864121,False
ENSDARG00000093646,70.52258163050561,70.19715399271236,Z,0.3254276377932541,False
ENSDARG00000093656,66.71112046903896,65.04131425632146,Z,1.6698062127175035,False
ENSDARG00000093658,-0.8444712919659598,42.539961934567664,M,43.38443322653362,True
ENSDARG00000093659,38.61234884200491,73.81437227613907,M,35.202023434134155,True
ENSDARG00000093665,9.535315211595272,9.516134190736649,Z,0.019181020858622944,False
ENSDARG00000093677,87.54285170603119,87.51945469603126,Z,0.023397009999925444,False
ENSDARG00000093679,36.36558439338682,36.33872946495472,Z,0.026854928432101133,False
ENSDARG00000093684,48.398490478223415,36.542977202522366,Z,11.85551327570105,True
ENSDARG00000093687,-8.669148788238227,-10.278242433572633,Z,1.609093645334406,False
ENSDARG00000093688,101.85900532517825,101.9102884258469,M,0.05128310066865538,False
ENSDARG00000093699,62.74235596495007,59.6538315458148,Z,3.0885244191352683,False
ENSDARG00000093704,196.713898276266,192.75256718383275,Z,3.961331092433255,False
ENSDARG00000093705,58.9331376686733,48.68649360169701,Z,10.246644066976287,True
ENSDARG00000093713,102.21821970721444,102.19211351134037,Z,0.026106195874078253,False
ENSDARG00000093730,42.31733340712656,37.39999033407246,Z,4.917343073054099,False
ENSDARG00000093732,-9.78186141390804,-9.67105640197171,M,0.11080501193633019,False
ENSDARG00000093734,13.15940773911194,13.15750342237029,Z,0.001904316741649481,False
ENSDARG00000093741,110.18729492637358,93.23749039905312,Z,16.949804527320467,True
ENSDARG00000093745,9.073152397345089,10.863438825499014,M,1.7902864281539248,False
ENSDARG00000093752,119.21673571502735,119.06123174012042,Z,0.15550397490693513,False
ENSDARG00000093760,87.1264707280519,86.80279770669647,Z,0.3236730213554324,False
ENSDARG00000093768,115.6708782826428,116.70545157440648,M,1.034573291763678,False
ENSDARG00000093773,94.91642977556371,74.87016924418143,Z,20.046260531382288,True
ENSDARG00000093774,116.68298824352122,111.12178285547203,Z,5.5612053880491885,False
ENSDARG00000093776,42.4229878404142,39.1119778714819,Z,3.3110099689323036,False
ENSDARG00000093783,-30.42001377315933,-30.989434575502724,Z,0.5694208023433944,False
ENSDARG00000093787,177.0928889751519,177.09716712987048,M,0.004278154718576843,False
ENSDARG00000093797,130.7681181289404,117.09723149423974,Z,13.67088663470065,True
ENSDARG00000093798,47.73247045072295,46.66640338188804,Z,1.0660670688349114,False
ENSDARG00000093799,44.571793742133,44.19313086313261,Z,0.3786628790003945,False
ENSDARG00000093804,55.01597130737123,55.06287599814144,M,0.0469046907702122,False
ENSDARG00000093805,47.19030254438958,45.85611165138928,Z,1.3341908930003044,False
ENSDARG00000093811,90.5368991648996,90.528204613793,Z,0.008694551106600557,False
ENSDARG00000093815,35.38292083958069,31.77118959011689,Z,3.6117312494638014,False
ENSDARG00000093821,-15.825199630542384,-11.190063796428095,M,4.635135834114289,False
ENSDARG00000093822,-57.06792935910722,-57.109283449277775,Z,0.041354090170557356,False
ENSDARG00000093831,16.105085102603116,16.221783092215695,M,0.11669798961257882,False
ENSDARG00000093833,103.4294921655535,97.85232326252076,Z,5.577168903032742,False
ENSDARG00000093841,109.15727334133194,93.7628379005889,Z,15.394435440743038,True
ENSDARG00000093844,225.721255291072,225.69186571444317,Z,0.029389576628830127,False
ENSDARG00000093846,17.879783698612695,16.971801287128912,Z,0.9079824114837827,False
ENSDARG00000093864,50.4224806913921,54.04647267551242,M,3.623991984120316,False
ENSDARG00000093865,178.6134886003693,178.60988916098378,Z,0.00359943938551055,False
ENSDARG00000093874,-1.555468457600668,-0.501914091318166,M,1.0535543662825022,False
ENSDARG00000093875,49.10830665433899,39.83682599214159,Z,9.271480662197398,True
ENSDARG00000093877,76.31781740682476,76.27311317802538,Z,0.0447042287993753,False
ENSDARG00000093886,194.19673848445643,190.99886514624987,Z,3.1978733382065627,False
ENSDARG00000093890,-2.28830536585122,-28.31488807069925,Z,26.026582704848032,True
ENSDARG00000093905,-104.98955548452209,-104.392437105757,M,0.5971183787650887,False
ENSDARG00000093921,160.8245675315261,160.826517590731,M,0.0019500592048871113,False
ENSDARG00000093931,138.26751407312315,136.10607747319085,Z,2.1614365999323013,False
ENSDARG00000093932,-0.4222420720135662,-0.303624317627918,M,0.11861775438564826,False
ENSDARG00000093936,93.01573982372857,89.32730738456314,Z,3.6884324391654246,False
ENSDARG00000093940,89.13780944384348,102.90764780236692,M,13.769838358523444,True
ENSDARG00000093945,-33.64637693881372,-40.47817066240346,Z,6.83179372358974,True
ENSDARG00000093947,106.81968983081356,106.8018833156074,Z,0.01780651520616061,False
ENSDARG00000093950,43.54114215739582,38.166454120018365,Z,5.374688037377453,False
ENSDARG00000093954,53.668295993061626,53.672864622426296,M,0.0045686293646696186,False
ENSDARG00000093960,16.050096189532443,11.13624211344272,Z,4.913854076089724,False
ENSDARG00000093971,46.32964056886723,46.31038287072504,Z,0.0192576981421837,False
ENSDARG00000093977,30.821974572141663,30.83951066799681,M,0.017536095855145817,False
ENSDARG00000093978,90.59179383873904,75.15502768524695,Z,15.436766153492087,True
ENSDARG00000093994,170.1086382111939,170.12059612946166,M,0.011957918267768264,False
ENSDARG00000093997,16.73516505030213,9.682208791579248,Z,7.052956258722881,True
ENSDARG00000093998,151.6939592077174,151.15304920809143,Z,0.540909999625967,False
ENSDARG00000093999,79.00361048877016,48.38991106952536,Z,30.613699419244803,True
ENSDARG00000094001,21.343444787152706,21.399499919137057,M,0.05605513198435119,False
ENSDARG00000094003,86.25480361999358,82.6949662889692,Z,3.559837331024383,False
ENSDARG00000094004,-2.745105315457819,-3.01199979562023,Z,0.2668944801624109,False
ENSDARG00000094010,28.145654736878782,57.38622370119307,M,29.240568964314285,True
ENSDARG00000094012,-43.92212182338898,-42.77881533526376,M,1.1433064881252193,False
ENSDARG00000094017,131.3233741209279,131.2877491502717,Z,0.03562497065618686,False
ENSDARG00000094018,33.38859324220222,23.093467783370865,Z,10.295125458831354,True
ENSDARG00000094025,23.41718259104033,-26.49397575312513,Z,49.91115834416546,True
ENSDARG00000094041,136.47934012842143,136.43852766330582,Z,0.04081246511560721,False
ENSDARG00000094043,75.45618526637415,85.1578149763475,M,9.701629709973346,True
ENSDARG00000094045,51.15582226374922,51.14458564641659,Z,0.011236617332635035,False
ENSDARG00000094050,102.10531912453376,102.16565047106984,M,0.06033134653607419,False
ENSDARG00000094052,70.15238239328198,63.75234623880194,Z,6.400036154480041,True
ENSDARG00000094055,-54.30293993110422,19.86011763127145,M,74.16305756237567,True
ENSDARG00000094060,21.942019498138443,21.983727076746867,M,0.041707578608424,False
ENSDARG00000094070,51.12219530453432,17.009914289798452,Z,34.11228101473587,True
ENSDARG00000094077,46.67722096555078,46.7504593486643,M,0.07323838311351949,False
ENSDARG00000094081,220.70797224750496,220.6904224214028,Z,0.01754982610216871,False
ENSDARG00000094088,17.872665370876398,17.88299654509855,M,0.010331174222152129,False
ENSDARG00000094093,73.38605211400547,70.88409105224919,Z,2.501961061756276,False
ENSDARG00000094097,85.10588236941962,83.07614001822186,Z,2.029742351197754,False
ENSDARG00000094100,9.173595689554007,9.154938993910664,Z,0.018656695643343824,False
ENSDARG00000094102,-0.5842004220699577,-2.1349239740212944,Z,1.5507235519513367,False
ENSDARG00000094107,33.55974915570335,34.18574828523671,M,0.625999129533362,False
ENSDARG00000094112,60.86807294003338,60.86441935640067,Z,0.003653583632711843,False
ENSDARG00000094128,14.927545362422649,15.398343960436264,M,0.4707985980136158,False
ENSDARG00000094131,28.36957315594597,30.868523184726165,M,2.498950028780193,False
ENSDARG00000094132,-30.683970643895712,-30.687849919333114,Z,0.0038792754374021854,False
ENSDARG00000094133,32.36331437320316,31.673236014184727,Z,0.6900783590184325,False
ENSDARG00000094135,54.97094631677228,54.99706454226863,M,0.02611822549635434,False
ENSDARG00000094140,26.72325101805057,26.67750737916222,Z,0.04574363888835009,False
ENSDARG00000094142,124.20160676120295,124.23298786422546,M,0.03138110302251107,False
ENSDARG00000094154,128.48035039434325,127.78551176970372,Z,0.6948386246395302,False
ENSDARG00000094159,71.38806558717047,71.36793735192745,Z,0.02012823524302121,False
ENSDARG00000094160,202.45421843167023,202.27347539749533,Z,0.18074303417489546,False
ENSDARG00000094171,25.82553204410148,17.87606310323288,Z,7.949468940868599,True
ENSDARG00000094175,62.17868121993976,62.15358695688116,Z,0.025094263058598187,False
ENSDARG00000094176,93.87079022586826,105.45905327076704,M,11.588263044898781,True
ENSDARG00000094177,112.8198018851362,112.82552534577304,M,0.0057234606368439245,False
ENSDARG00000094185,72.80474989001543,72.78866380704319,Z,0.01608608297223668,False
