GeneID,RMSLE,Spearman,NRMSE_range,MASE
ENSDARG00000070692,0.3360506296157837,0.08863881287220798,0.35343933,0.73401725
ENSDARG00000038099,0.6164398789405823,-0.4447884416924664,0.30880478,1.0431367
ENSDARG00000112402,0.43293413519859314,0.7440660474716203,0.22943455,1.015627
ENSDARG00000098862,0.7063666582107544,-0.34958976461907487,0.34289652,0.9042715
ENSDARG00000100739,0.35256141424179077,0.933952528379773,0.112069264,0.3857121
ENSDARG00000113008,0.4948986768722534,-0.16202270381836945,0.22174251,0.9466956
ENSDARG00000098130,0.4578084647655487,-0.19711042311661509,0.25873882,0.8690713
ENSDARG00000076529,0.6188434958457947,0.7110423116615068,0.2597782,0.60320896
ENSDARG00000002355,0.42884886264801025,-0.479876160990712,0.3473505,1.0818884
ENSDARG00000053939,0.939121425151825,0.46955624355005166,0.31612948,0.7437577
ENSDARG00000063333,0.386513352394104,0.5232198142414861,0.27449358,0.764663
ENSDARG00000003444,0.3642725944519043,0.8390092879256965,0.15306182,0.43169275
ENSDARG00000055835,0.29375308752059937,0.9137843241487849,0.17480902,0.5315144
ENSDARG00000110734,0.9955831170082092,0.10629514963880288,0.32783052,0.70090455
ENSDARG00000109415,0.6203644871711731,0.31888544891640863,0.29199538,0.834309
ENSDARG00000116042,0.3518616557121277,0.4935467875063494,0.15329863,0.30058107
ENSDARG00000100651,0.2611966133117676,0.0,0.19720663,0.7271695
ENSDARG00000113961,0.671672523021698,-0.5830753353973168,0.30582678,1.0094092
ENSDARG00000111389,0.8895633220672607,0.6329376166137911,0.29638812,0.7486352
ENSDARG00000027131,0.3558966815471649,0.3498452012383901,0.21192689,0.74889034
ENSDARG00000015902,0.5620361566543579,-0.0010319917440660476,0.32735792,0.8963227
ENSDARG00000038910,0.5051124691963196,0.12693498452012383,0.281133,0.8985595
ENSDARG00000059857,0.31762316823005676,0.7667698658410733,0.22390862,0.6553961
ENSDARG00000017931,0.2974698543548584,-0.281733746130031,0.20947397,0.9026076
ENSDARG00000100728,0.12300975620746613,0.6525350047657551,0.16182569,0.6335912
ENSDARG00000093687,0.31137967109680176,0.8080495356037152,0.14657725,0.49053013
ENSDARG00000036414,0.33878350257873535,0.8782249742002064,0.13687795,0.32798496
ENSDARG00000087229,0.352120578289032,0.15376676986584106,0.230992,0.88353646
ENSDARG00000009685,0.40324291586875916,0.7316821465428276,0.1950323,0.50826406
ENSDARG00000114283,0.44836655259132385,0.8834942889286519,0.22278424,0.39385605
ENSDARG00000115191,1.2400190830230713,-0.2221184369621212,0.31459156,0.7243028
ENSDARG00000035185,0.23620891571044922,0.6235794102595091,0.2619137,0.86882925
ENSDARG00000020621,0.49120378494262695,0.2425180598555212,0.21569438,0.9598186
ENSDARG00000024759,0.15353171527385712,0.9068840294297714,0.17591715,0.57599276
